1 2.0408
2 1.62142
3 1.36879
4 1.19088
5 1.10555
6 1.02612
7 0.958524
8 0.914554
9 0.913362
10 0.880588
11 0.812739
12 0.773776
13 0.749869
14 0.770245
15 0.747503
16 0.732956
17 0.717144
18 0.736279
19 0.710193
20 0.720222
21 0.669687
22 0.654169
23 0.657886
24 0.659568
25 0.642821
26 0.652026
27 0.636389
28 0.638655
29 0.62138
30 0.624311
